Sample in Buffer,Sample in Window,TRIGGER,sysref,tx_ready,tx_data[63:0],rx_sync_0_OBUF,tx_sync_0_IBUF,rx_valid_1,locked,rst_204,rx_valid,rx_data[63:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
0,0,0,1,1,a1651fe1a1651fe2,1,1,0,1,0,0,0000000000000000
1,1,0,1,1,a1651fe2a1651fe3,1,1,0,1,0,0,0000000000000000
2,2,0,1,1,a1651fe3a1651fe4,1,1,0,1,0,0,0000000000000000
3,3,0,1,1,a1651fe4a1651fe5,1,1,0,1,0,0,0000000000000000
4,4,0,1,1,a1651fe5a1651fe6,1,1,0,1,0,0,0000000000000000
5,5,0,1,1,a1651fe6a1651fe7,1,1,0,1,0,0,0000000000000000
6,6,0,1,1,a1651fe7a1651fe8,1,1,0,1,0,0,0000000000000000
7,7,0,1,1,a1651fe8a1651fe9,1,1,0,1,0,0,0000000000000000
8,8,0,0,1,a1651fe9a1651fea,1,1,0,1,0,0,0000000000000000
9,9,0,0,1,a1651feaa1651feb,1,1,0,1,0,0,0000000000000000
10,10,0,0,1,a1651feba1651fec,1,1,0,1,0,0,0000000000000000
11,11,0,0,1,a1651feca1651fed,1,1,0,1,0,0,0000000000000000
12,12,0,0,1,a1651feda1651fee,1,1,0,1,0,0,0000000000000000
13,13,0,0,1,a1651feea1651fef,1,1,0,1,0,0,0000000000000000
14,14,0,0,1,a1651fefa1651ff0,1,1,0,1,0,0,0000000000000000
15,15,0,0,1,a1651ff0a1651ff1,1,1,0,1,0,0,0000000000000000
16,16,0,0,1,a1651ff1a1651ff2,1,1,0,1,0,0,0000000000000000
17,17,0,0,1,a1651ff2a1651ff3,1,1,0,1,0,0,0000000000000000
18,18,0,0,1,a1651ff3a1651ff4,1,1,0,1,0,0,0000000000000000
19,19,0,0,1,a1651ff4a1651ff5,1,1,0,1,0,0,0000000000000000
20,20,0,0,1,a1651ff5a1651ff6,1,1,0,1,0,0,0000000000000000
21,21,0,0,1,a1651ff6a1651ff7,1,1,0,1,0,0,0000000000000000
22,22,0,0,1,a1651ff7a1651ff8,1,1,0,1,0,0,0000000000000000
23,23,0,0,1,a1651ff8a1651ff9,1,1,0,1,0,0,0000000000000000
24,24,0,1,1,a1651ff9a1651ffa,1,1,0,1,0,0,0000000000000000
25,25,0,1,1,a1651ffaa1651ffb,1,1,0,1,0,0,0000000000000000
26,26,0,1,1,a1651ffba1651ffc,1,1,0,1,0,0,0000000000000000
27,27,0,1,1,a1651ffca1651ffd,1,1,0,1,0,0,0000000000000000
28,28,0,1,1,a1651ffda1651ffe,1,1,0,1,0,0,0000000000000000
29,29,0,1,1,a1651ffea1651fff,1,1,0,1,0,0,0000000000000000
30,30,0,1,1,a1651fffa1652000,1,1,0,1,0,0,0000000000000000
31,31,0,1,1,a1652000a1652001,1,1,0,1,0,0,0000000000000000
32,32,0,1,1,a1652001a1652002,1,1,0,1,0,0,0000000000000000
33,33,0,1,1,a1652002a1652003,1,1,0,1,0,0,0000000000000000
34,34,0,1,1,a1652003a1652004,1,1,0,1,0,0,0000000000000000
35,35,0,1,1,a1652004a1652005,1,1,0,1,0,0,0000000000000000
36,36,0,1,1,a1652005a1652006,1,1,0,1,0,0,0000000000000000
37,37,0,1,1,a1652006a1652007,1,1,0,1,0,0,0000000000000000
38,38,0,1,1,a1652007a1652008,1,1,0,1,0,0,0000000000000000
39,39,0,1,1,a1652008a1652009,1,1,0,1,0,0,0000000000000000
40,40,0,0,1,a1652009a165200a,1,1,0,1,0,0,0000000000000000
41,41,0,0,1,a165200aa165200b,1,1,0,1,0,0,0000000000000000
42,42,0,0,1,a165200ba165200c,1,1,0,1,0,0,0000000000000000
43,43,0,0,1,a165200ca165200d,1,1,0,1,0,0,0000000000000000
44,44,0,0,1,a165200da165200e,1,1,0,1,0,0,0000000000000000
45,45,0,0,1,a165200ea165200f,1,1,0,1,0,0,0000000000000000
46,46,0,0,1,a165200fa1652010,1,1,0,1,0,0,0000000000000000
47,47,0,0,1,a1652010a1652011,1,1,0,1,0,0,0000000000000000
48,48,0,0,1,a1652011a1652012,1,1,0,1,0,0,0000000000000000
49,49,0,0,1,a1652012a1652013,1,1,0,1,0,0,0000000000000000
50,50,0,0,1,a1652013a1652014,1,1,0,1,0,0,0000000000000000
51,51,0,0,1,a1652014a1652015,1,1,0,1,0,0,0000000000000000
52,52,0,0,1,a1652015a1652016,1,1,0,1,0,0,0000000000000000
53,53,0,0,1,a1652016a1652017,1,1,0,1,0,0,0000000000000000
54,54,0,0,1,a1652017a1652018,1,1,0,1,0,0,0000000000000000
55,55,0,0,1,a1652018a1652019,1,1,0,1,0,0,0000000000000000
56,56,0,1,1,a1652019a165201a,1,1,0,1,0,0,0000000000000000
57,57,0,1,1,a165201aa165201b,1,1,0,1,0,0,0000000000000000
58,58,0,1,1,a165201ba165201c,1,1,0,1,0,0,0000000000000000
59,59,0,1,1,a165201ca165201d,1,1,0,1,0,0,0000000000000000
60,60,0,1,1,a165201da165201e,1,1,0,1,0,0,0000000000000000
61,61,0,1,1,a165201ea165201f,1,1,0,1,0,0,0000000000000000
62,62,0,1,1,a165201fa1652020,1,1,0,1,0,0,0000000000000000
63,63,0,1,1,a1652020a1652021,1,1,0,1,0,0,0000000000000000
64,64,0,1,1,a1652021a1652022,1,1,0,1,0,0,0000000000000000
65,65,0,1,1,a1652022a1652023,1,1,0,1,0,0,0000000000000000
66,66,0,1,1,a1652023a1652024,1,1,0,1,0,0,0000000000000000
67,67,0,1,1,a1652024a1652025,1,1,0,1,0,0,0000000000000000
68,68,0,1,1,a1652025a1652026,1,1,0,1,0,0,0000000000000000
69,69,0,1,1,a1652026a1652027,1,1,0,1,0,0,0000000000000000
70,70,0,1,1,a1652027a1652028,1,1,0,1,0,0,0000000000000000
71,71,0,1,1,a1652028a1652029,1,1,0,1,0,0,0000000000000000
72,72,0,0,1,a1652029a165202a,1,1,0,1,0,0,0000000000000000
73,73,0,0,1,a165202aa165202b,1,1,0,1,0,0,0000000000000000
74,74,0,0,1,a165202ba165202c,1,1,0,1,0,0,0000000000000000
75,75,0,0,1,a165202ca165202d,1,1,0,1,0,0,0000000000000000
76,76,0,0,1,a165202da165202e,1,1,0,1,0,0,0000000000000000
77,77,0,0,1,a165202ea165202f,1,1,0,1,0,0,0000000000000000
78,78,0,0,1,a165202fa1652030,1,1,0,1,0,0,0000000000000000
79,79,0,0,1,a1652030a1652031,1,1,0,1,0,0,0000000000000000
80,80,0,0,1,a1652031a1652032,1,1,0,1,0,0,0000000000000000
81,81,0,0,1,a1652032a1652033,1,1,0,1,0,0,0000000000000000
82,82,0,0,1,a1652033a1652034,1,1,0,1,0,0,0000000000000000
83,83,0,0,1,a1652034a1652035,1,1,0,1,0,0,0000000000000000
84,84,0,0,1,a1652035a1652036,1,1,0,1,0,0,0000000000000000
85,85,0,0,1,a1652036a1652037,1,1,0,1,0,0,0000000000000000
86,86,0,0,1,a1652037a1652038,1,1,0,1,0,0,0000000000000000
87,87,0,0,1,a1652038a1652039,1,1,0,1,0,0,0000000000000000
88,88,0,1,1,a1652039a165203a,1,1,0,1,0,0,0000000000000000
89,89,0,1,1,a165203aa165203b,1,1,0,1,0,0,0000000000000000
90,90,0,1,1,a165203ba165203c,1,1,0,1,0,0,0000000000000000
91,91,0,1,1,a165203ca165203d,1,1,0,1,0,0,0000000000000000
92,92,0,1,1,a165203da165203e,1,1,0,1,0,0,0000000000000000
93,93,0,1,1,a165203ea165203f,1,1,0,1,0,0,0000000000000000
94,94,0,1,1,a165203fa1652040,1,1,0,1,0,0,0000000000000000
95,95,0,1,1,a1652040a1652041,1,1,0,1,0,0,0000000000000000
96,96,0,1,1,a1652041a1652042,1,1,0,1,0,0,0000000000000000
97,97,0,1,1,a1652042a1652043,1,1,0,1,0,0,0000000000000000
98,98,0,1,1,a1652043a1652044,1,1,0,1,0,0,0000000000000000
99,99,0,1,1,a1652044a1652045,1,1,0,1,0,0,0000000000000000
100,100,1,1,1,a1652045a1652046,1,1,0,1,0,0,0000000000000000
101,101,0,1,1,a1652046a1652047,1,1,0,1,0,0,0000000000000000
102,102,0,1,1,a1652047a1652048,1,1,0,1,0,0,0000000000000000
103,103,0,1,1,a1652048a1652049,1,1,0,1,0,0,0000000000000000
104,104,0,0,1,a1652049a165204a,1,1,0,1,0,0,0000000000000000
105,105,0,0,1,a165204aa165204b,1,1,0,1,0,0,0000000000000000
106,106,0,0,1,a165204ba165204c,1,1,0,1,0,0,0000000000000000
107,107,0,0,1,a165204ca165204d,1,1,0,1,0,0,0000000000000000
108,108,0,0,1,a165204da165204e,1,1,0,1,0,0,0000000000000000
109,109,0,0,1,a165204ea165204f,1,1,0,1,0,0,0000000000000000
110,110,0,0,1,a165204fa1652050,1,1,0,1,0,0,0000000000000000
111,111,0,0,1,a1652050a1652051,1,1,0,1,0,0,0000000000000000
112,112,0,0,1,a1652051a1652052,1,1,0,1,0,0,0000000000000000
113,113,0,0,1,a1652052a1652053,1,1,0,1,0,0,0000000000000000
114,114,0,0,1,a1652053a1652054,1,1,0,1,0,0,0000000000000000
115,115,0,0,1,a1652054a1652055,1,1,0,1,0,0,0000000000000000
116,116,0,0,1,a1652055a1652056,1,1,0,1,0,0,0000000000000000
117,117,0,0,1,a1652056a1652057,1,1,0,1,0,0,0000000000000000
118,118,0,0,1,a1652057a1652058,1,1,0,1,0,0,0000000000000000
119,119,0,0,1,a1652058a1652059,1,1,0,1,0,0,0000000000000000
120,120,0,1,1,a1652059a165205a,1,1,0,1,0,0,0000000000000000
121,121,0,1,1,a165205aa165205b,1,1,0,1,0,0,0000000000000000
122,122,0,1,1,a165205ba165205c,1,1,0,1,0,0,0000000000000000
123,123,0,1,1,a165205ca165205d,1,1,0,1,0,0,0000000000000000
124,124,0,1,1,a165205da165205e,1,1,0,1,0,0,0000000000000000
125,125,0,1,1,a165205ea165205f,1,1,0,1,0,0,0000000000000000
126,126,0,1,1,a165205fa1652060,1,1,0,1,0,0,0000000000000000
127,127,0,1,1,a1652060a1652061,1,1,0,1,0,0,0000000000000000
128,128,0,1,1,a1652061a1652062,1,1,0,1,0,0,0000000000000000
129,129,0,1,1,a1652062a1652063,1,1,0,1,0,0,0000000000000000
130,130,0,1,1,a1652063a1652064,1,1,0,1,0,0,0000000000000000
131,131,0,1,1,a1652064a1652065,1,1,0,1,0,0,0000000000000000
132,132,0,1,1,a1652065a1652066,1,1,0,1,0,0,0000000000000000
133,133,0,1,1,a1652066a1652067,1,1,0,1,0,0,0000000000000000
134,134,0,1,1,a1652067a1652068,1,1,0,1,0,0,0000000000000000
135,135,0,1,1,a1652068a1652069,1,1,0,1,0,0,0000000000000000
136,136,0,0,1,a1652069a165206a,1,1,0,1,0,0,0000000000000000
137,137,0,0,1,a165206aa165206b,1,1,0,1,0,0,0000000000000000
138,138,0,0,1,a165206ba165206c,1,1,0,1,0,0,0000000000000000
139,139,0,0,1,a165206ca165206d,1,1,0,1,0,0,0000000000000000
140,140,0,0,1,a165206da165206e,1,1,0,1,0,0,0000000000000000
141,141,0,0,1,a165206ea165206f,1,1,0,1,0,0,0000000000000000
142,142,0,0,1,a165206fa1652070,1,1,0,1,0,0,0000000000000000
143,143,0,0,1,a1652070a1652071,1,1,0,1,0,0,0000000000000000
144,144,0,0,1,a1652071a1652072,1,1,0,1,0,0,0000000000000000
145,145,0,0,1,a1652072a1652073,1,1,0,1,0,0,0000000000000000
146,146,0,0,1,a1652073a1652074,1,1,0,1,0,0,0000000000000000
147,147,0,0,1,a1652074a1652075,1,1,0,1,0,0,0000000000000000
148,148,0,0,1,a1652075a1652076,1,1,0,1,0,0,0000000000000000
149,149,0,0,1,a1652076a1652077,1,1,0,1,0,0,0000000000000000
150,150,0,0,1,a1652077a1652078,1,1,0,1,0,0,0000000000000000
151,151,0,0,1,a1652078a1652079,1,1,0,1,0,0,0000000000000000
152,152,0,1,1,a1652079a165207a,1,1,0,1,0,0,0000000000000000
153,153,0,1,1,a165207aa165207b,1,1,0,1,0,0,0000000000000000
154,154,0,1,1,a165207ba165207c,1,1,0,1,0,0,0000000000000000
155,155,0,1,1,a165207ca165207d,1,1,0,1,0,0,0000000000000000
156,156,0,1,1,a165207da165207e,1,1,0,1,0,0,0000000000000000
157,157,0,1,1,a165207ea165207f,1,1,0,1,0,0,0000000000000000
158,158,0,1,1,a165207fa1652080,1,1,0,1,0,0,0000000000000000
159,159,0,1,1,a1652080a1652081,1,1,0,1,0,0,0000000000000000
160,160,0,1,1,a1652081a1652082,1,1,0,1,0,0,0000000000000000
161,161,0,1,1,a1652082a1652083,1,1,0,1,0,0,0000000000000000
162,162,0,1,1,a1652083a1652084,1,1,0,1,0,0,0000000000000000
163,163,0,1,1,a1652084a1652085,1,1,0,1,0,0,0000000000000000
164,164,0,1,1,a1652085a1652086,1,1,0,1,0,0,0000000000000000
165,165,0,1,1,a1652086a1652087,1,1,0,1,0,0,0000000000000000
166,166,0,1,1,a1652087a1652088,1,1,0,1,0,0,0000000000000000
167,167,0,1,1,a1652088a1652089,1,1,0,1,0,0,0000000000000000
168,168,0,0,1,a1652089a165208a,1,1,0,1,0,0,0000000000000000
169,169,0,0,1,a165208aa165208b,1,1,0,1,0,0,0000000000000000
170,170,0,0,1,a165208ba165208c,1,1,0,1,0,0,0000000000000000
171,171,0,0,1,a165208ca165208d,1,1,0,1,0,0,0000000000000000
172,172,0,0,1,a165208da165208e,1,1,0,1,0,0,0000000000000000
173,173,0,0,1,a165208ea165208f,1,1,0,1,0,0,0000000000000000
174,174,0,0,1,a165208fa1652090,1,1,0,1,0,0,0000000000000000
175,175,0,0,1,a1652090a1652091,1,1,0,1,0,0,0000000000000000
176,176,0,0,1,a1652091a1652092,1,1,0,1,0,0,0000000000000000
177,177,0,0,1,a1652092a1652093,1,1,0,1,0,0,0000000000000000
178,178,0,0,1,a1652093a1652094,1,1,0,1,0,0,0000000000000000
179,179,0,0,1,a1652094a1652095,1,1,0,1,0,0,0000000000000000
180,180,0,0,1,a1652095a1652096,1,1,0,1,0,0,0000000000000000
181,181,0,0,1,a1652096a1652097,1,1,0,1,0,0,0000000000000000
182,182,0,0,1,a1652097a1652098,1,1,0,1,0,0,0000000000000000
183,183,0,0,1,a1652098a1652099,1,1,0,1,0,0,0000000000000000
184,184,0,1,1,a1652099a165209a,1,1,0,1,0,0,0000000000000000
185,185,0,1,1,a165209aa165209b,1,1,0,1,0,0,0000000000000000
186,186,0,1,1,a165209ba165209c,1,1,0,1,0,0,0000000000000000
187,187,0,1,1,a165209ca165209d,1,1,0,1,0,0,0000000000000000
188,188,0,1,1,a165209da165209e,1,1,0,1,0,0,0000000000000000
189,189,0,1,1,a165209ea165209f,1,1,0,1,0,0,0000000000000000
190,190,0,1,1,a165209fa16520a0,1,1,0,1,0,0,0000000000000000
191,191,0,1,1,a16520a0a16520a1,1,1,0,1,0,0,0000000000000000
192,192,0,1,1,a16520a1a16520a2,1,1,0,1,0,0,0000000000000000
193,193,0,1,1,a16520a2a16520a3,1,1,0,1,0,0,0000000000000000
194,194,0,1,1,a16520a3a16520a4,1,1,0,1,0,0,0000000000000000
195,195,0,1,1,a16520a4a16520a5,1,1,0,1,0,0,0000000000000000
196,196,0,1,1,a16520a5a16520a6,1,1,0,1,0,0,0000000000000000
197,197,0,1,1,a16520a6a16520a7,1,1,0,1,0,0,0000000000000000
198,198,0,1,1,a16520a7a16520a8,1,1,0,1,0,0,0000000000000000
199,199,0,1,1,a16520a8a16520a9,1,1,0,1,0,0,0000000000000000
200,200,0,0,1,a16520a9a16520aa,1,1,0,1,0,0,0000000000000000
201,201,0,0,1,a16520aaa16520ab,1,1,0,1,0,0,0000000000000000
202,202,0,0,1,a16520aba16520ac,1,1,0,1,0,0,0000000000000000
203,203,0,0,1,a16520aca16520ad,1,1,0,1,0,0,0000000000000000
204,204,0,0,1,a16520ada16520ae,1,1,0,1,0,0,0000000000000000
205,205,0,0,1,a16520aea16520af,1,1,0,1,0,0,0000000000000000
206,206,0,0,1,a16520afa16520b0,1,1,0,1,0,0,0000000000000000
207,207,0,0,1,a16520b0a16520b1,1,1,0,1,0,0,0000000000000000
208,208,0,0,1,a16520b1a16520b2,1,1,0,1,0,0,0000000000000000
209,209,0,0,1,a16520b2a16520b3,1,1,0,1,0,0,0000000000000000
210,210,0,0,1,a16520b3a16520b4,1,1,0,1,0,0,0000000000000000
211,211,0,0,1,a16520b4a16520b5,1,1,0,1,0,0,0000000000000000
212,212,0,0,1,a16520b5a16520b6,1,1,0,1,0,0,0000000000000000
213,213,0,0,1,a16520b6a16520b7,1,1,0,1,0,0,0000000000000000
214,214,0,0,1,a16520b7a16520b8,1,1,0,1,0,0,0000000000000000
215,215,0,0,1,a16520b8a16520b9,1,1,0,1,0,0,0000000000000000
216,216,0,1,1,a16520b9a16520ba,1,1,0,1,0,0,0000000000000000
217,217,0,1,1,a16520baa16520bb,1,1,0,1,0,0,0000000000000000
218,218,0,1,1,a16520bba16520bc,1,1,0,1,0,0,0000000000000000
219,219,0,1,1,a16520bca16520bd,1,1,0,1,0,0,0000000000000000
220,220,0,1,1,a16520bda16520be,1,1,0,1,0,0,0000000000000000
221,221,0,1,1,a16520bea16520bf,1,1,0,1,0,0,0000000000000000
222,222,0,1,1,a16520bfa16520c0,1,1,0,1,0,0,0000000000000000
223,223,0,1,1,a16520c0a16520c1,1,1,0,1,0,0,0000000000000000
224,224,0,1,1,a16520c1a16520c2,1,1,0,1,0,0,0000000000000000
225,225,0,1,1,a16520c2a16520c3,1,1,0,1,0,0,0000000000000000
226,226,0,1,1,a16520c3a16520c4,1,1,0,1,0,0,0000000000000000
227,227,0,1,1,a16520c4a16520c5,1,1,0,1,0,0,0000000000000000
228,228,0,1,1,a16520c5a16520c6,1,1,0,1,0,0,0000000000000000
229,229,0,1,1,a16520c6a16520c7,1,1,0,1,0,0,0000000000000000
230,230,0,1,1,a16520c7a16520c8,1,1,0,1,0,0,0000000000000000
231,231,0,1,1,a16520c8a16520c9,1,1,0,1,0,0,0000000000000000
232,232,0,0,1,a16520c9a16520ca,1,1,0,1,0,0,0000000000000000
233,233,0,0,1,a16520caa16520cb,1,1,0,1,0,0,0000000000000000
234,234,0,0,1,a16520cba16520cc,1,1,0,1,0,0,0000000000000000
235,235,0,0,1,a16520cca16520cd,1,1,0,1,0,0,0000000000000000
236,236,0,0,1,a16520cda16520ce,1,1,0,1,0,0,0000000000000000
237,237,0,0,1,a16520cea16520cf,1,1,0,1,0,0,0000000000000000
238,238,0,0,1,a16520cfa16520d0,1,1,0,1,0,0,0000000000000000
239,239,0,0,1,a16520d0a16520d1,1,1,0,1,0,0,0000000000000000
240,240,0,0,1,a16520d1a16520d2,1,1,0,1,0,0,0000000000000000
241,241,0,0,1,a16520d2a16520d3,1,1,0,1,0,0,0000000000000000
242,242,0,0,1,a16520d3a16520d4,1,1,0,1,0,0,0000000000000000
243,243,0,0,1,a16520d4a16520d5,1,1,0,1,0,0,0000000000000000
244,244,0,0,1,a16520d5a16520d6,1,1,0,1,0,0,0000000000000000
245,245,0,0,1,a16520d6a16520d7,1,1,0,1,0,0,0000000000000000
246,246,0,0,1,a16520d7a16520d8,1,1,0,1,0,0,0000000000000000
247,247,0,0,1,a16520d8a16520d9,1,1,0,1,0,0,0000000000000000
248,248,0,1,1,a16520d9a16520da,1,1,0,1,0,0,0000000000000000
249,249,0,1,1,a16520daa16520db,1,1,0,1,0,0,0000000000000000
250,250,0,1,1,a16520dba16520dc,1,1,0,1,0,0,0000000000000000
251,251,0,1,1,a16520dca16520dd,1,1,0,1,0,0,0000000000000000
252,252,0,1,1,a16520dda16520de,1,1,0,1,0,0,0000000000000000
253,253,0,1,1,a16520dea16520df,1,1,0,1,0,0,0000000000000000
254,254,0,1,1,a16520dfa16520e0,1,1,0,1,0,0,0000000000000000
255,255,0,1,1,a16520e0a16520e1,1,1,0,1,0,0,0000000000000000
256,256,0,1,1,a16520e1a16520e2,1,1,0,1,0,0,0000000000000000
257,257,0,1,1,a16520e2a16520e3,1,1,0,1,0,0,0000000000000000
258,258,0,1,1,a16520e3a16520e4,1,1,0,1,0,0,0000000000000000
259,259,0,1,1,a16520e4a16520e5,1,1,0,1,0,0,0000000000000000
260,260,0,1,1,a16520e5a16520e6,1,1,0,1,0,0,0000000000000000
261,261,0,1,1,a16520e6a16520e7,1,1,0,1,0,0,0000000000000000
262,262,0,1,1,a16520e7a16520e8,1,1,0,1,0,0,0000000000000000
263,263,0,1,1,a16520e8a16520e9,1,1,0,1,0,0,0000000000000000
264,264,0,0,1,a16520e9a16520ea,1,1,0,1,0,0,0000000000000000
265,265,0,0,1,a16520eaa16520eb,1,1,0,1,0,0,0000000000000000
266,266,0,0,1,a16520eba16520ec,1,1,0,1,0,0,0000000000000000
267,267,0,0,1,a16520eca16520ed,1,1,0,1,0,0,0000000000000000
268,268,0,0,1,a16520eda16520ee,1,1,0,1,0,0,0000000000000000
269,269,0,0,1,a16520eea16520ef,1,1,0,1,0,0,0000000000000000
270,270,0,0,1,a16520efa16520f0,1,1,0,1,0,0,0000000000000000
271,271,0,0,1,a16520f0a16520f1,1,1,0,1,0,0,0000000000000000
272,272,0,0,1,a16520f1a16520f2,1,1,0,1,0,0,0000000000000000
273,273,0,0,1,a16520f2a16520f3,1,1,0,1,0,0,0000000000000000
274,274,0,0,1,a16520f3a16520f4,1,1,0,1,0,0,0000000000000000
275,275,0,0,1,a16520f4a16520f5,1,1,0,1,0,0,0000000000000000
276,276,0,0,1,a16520f5a16520f6,1,1,0,1,0,0,0000000000000000
277,277,0,0,1,a16520f6a16520f7,1,1,0,1,0,0,0000000000000000
278,278,0,0,1,a16520f7a16520f8,1,1,0,1,0,0,0000000000000000
279,279,0,0,1,a16520f8a16520f9,1,1,0,1,0,0,0000000000000000
280,280,0,1,1,a16520f9a16520fa,1,1,0,1,0,0,0000000000000000
281,281,0,1,1,a16520faa16520fb,1,1,0,1,0,0,0000000000000000
282,282,0,1,1,a16520fba16520fc,1,1,0,1,0,0,0000000000000000
283,283,0,1,1,a16520fca16520fd,1,1,0,1,0,0,0000000000000000
284,284,0,1,1,a16520fda16520fe,1,1,0,1,0,0,0000000000000000
285,285,0,1,1,a16520fea16520ff,1,1,0,1,0,0,0000000000000000
286,286,0,1,1,a16520ffa1652100,1,1,0,1,0,0,0000000000000000
287,287,0,1,1,a1652100a1652101,1,1,0,1,0,0,0000000000000000
288,288,0,1,1,a1652101a1652102,1,1,0,1,0,0,0000000000000000
289,289,0,1,1,a1652102a1652103,1,1,0,1,0,0,0000000000000000
290,290,0,1,1,a1652103a1652104,1,1,0,1,0,0,0000000000000000
291,291,0,1,1,a1652104a1652105,1,1,0,1,0,0,0000000000000000
292,292,0,1,1,a1652105a1652106,1,1,0,1,0,0,0000000000000000
293,293,0,1,1,a1652106a1652107,1,1,0,1,0,0,0000000000000000
294,294,0,1,1,a1652107a1652108,1,1,0,1,0,0,0000000000000000
295,295,0,1,1,a1652108a1652109,1,1,0,1,0,0,0000000000000000
296,296,0,0,1,a1652109a165210a,1,1,0,1,0,0,0000000000000000
297,297,0,0,1,a165210aa165210b,1,1,0,1,0,0,0000000000000000
298,298,0,0,1,a165210ba165210c,1,1,0,1,0,0,0000000000000000
299,299,0,0,1,a165210ca165210d,1,1,0,1,0,0,0000000000000000
300,300,0,0,1,a165210da165210e,1,1,0,1,0,0,0000000000000000
301,301,0,0,1,a165210ea165210f,1,1,0,1,0,0,0000000000000000
302,302,0,0,1,a165210fa1652110,1,1,0,1,0,0,0000000000000000
303,303,0,0,1,a1652110a1652111,1,1,0,1,0,0,0000000000000000
304,304,0,0,1,a1652111a1652112,1,1,0,1,0,0,0000000000000000
305,305,0,0,1,a1652112a1652113,1,1,0,1,0,0,0000000000000000
306,306,0,0,1,a1652113a1652114,1,1,0,1,0,0,0000000000000000
307,307,0,0,1,a1652114a1652115,1,1,0,1,0,0,0000000000000000
308,308,0,0,1,a1652115a1652116,1,1,0,1,0,0,0000000000000000
309,309,0,0,1,a1652116a1652117,1,1,0,1,0,0,0000000000000000
310,310,0,0,1,a1652117a1652118,1,1,0,1,0,0,0000000000000000
311,311,0,0,1,a1652118a1652119,1,1,0,1,0,0,0000000000000000
312,312,0,1,1,a1652119a165211a,1,1,0,1,0,0,0000000000000000
313,313,0,1,1,a165211aa165211b,1,1,0,1,0,0,0000000000000000
314,314,0,1,1,a165211ba165211c,1,1,0,1,0,0,0000000000000000
315,315,0,1,1,a165211ca165211d,1,1,0,1,0,0,0000000000000000
316,316,0,1,1,a165211da165211e,1,1,0,1,0,0,0000000000000000
317,317,0,1,1,a165211ea165211f,1,1,0,1,0,0,0000000000000000
318,318,0,1,1,a165211fa1652120,1,1,0,1,0,0,0000000000000000
319,319,0,1,1,a1652120a1652121,1,1,0,1,0,0,0000000000000000
320,320,0,1,1,a1652121a1652122,1,1,0,1,0,0,0000000000000000
321,321,0,1,1,a1652122a1652123,1,1,0,1,0,0,0000000000000000
322,322,0,1,1,a1652123a1652124,1,1,0,1,0,0,0000000000000000
323,323,0,1,1,a1652124a1652125,1,1,0,1,0,0,0000000000000000
324,324,0,1,1,a1652125a1652126,1,1,0,1,0,0,0000000000000000
325,325,0,1,1,a1652126a1652127,1,1,0,1,0,0,0000000000000000
326,326,0,1,1,a1652127a1652128,1,1,0,1,0,0,0000000000000000
327,327,0,1,1,a1652128a1652129,1,1,0,1,0,0,0000000000000000
328,328,0,0,1,a1652129a165212a,1,1,0,1,0,0,0000000000000000
329,329,0,0,1,a165212aa165212b,1,1,0,1,0,0,0000000000000000
330,330,0,0,1,a165212ba165212c,1,1,0,1,0,0,0000000000000000
331,331,0,0,1,a165212ca165212d,1,1,0,1,0,0,0000000000000000
332,332,0,0,1,a165212da165212e,1,1,0,1,0,0,0000000000000000
333,333,0,0,1,a165212ea165212f,1,1,0,1,0,0,0000000000000000
334,334,0,0,1,a165212fa1652130,1,1,0,1,0,0,0000000000000000
335,335,0,0,1,a1652130a1652131,1,1,0,1,0,0,0000000000000000
336,336,0,0,1,a1652131a1652132,1,1,0,1,0,0,0000000000000000
337,337,0,0,1,a1652132a1652133,1,1,0,1,0,0,0000000000000000
338,338,0,0,1,a1652133a1652134,1,1,0,1,0,0,0000000000000000
339,339,0,0,1,a1652134a1652135,1,1,0,1,0,0,0000000000000000
340,340,0,0,1,a1652135a1652136,1,1,0,1,0,0,0000000000000000
